1000.0,0.0,0.0,0.0,0
1029.0,0.0,0.0,0.0,100
1059.0,0.0,0.0,0.0,200
1090.0,0.0,0.0,0.0,300
1122.0,0.0,0.0,0.0,400
1155.0,0.0,0.0,0.0,500
1189.0,0.0,0.0,0.0,600
1224.0,0.0,0.0,0.0,700
1260.0,0.0,0.0,0.0,800
1297.0,0.0,0.0,0.0,900
1335.0,0.0,0.0,0.0,1000
1374.0,0.0,0.0,0.0,1100
1414.0,0.0,0.0,0.0,1200
1455.0,0.0,0.0,0.0,1300
1497.0,0.0,0.0,0.0,1400
1540.0,0.0,0.0,0.0,1500
1584.0,0.0,0.0,0.0,1600
1629.0,0.0,0.0,0.0,1700
1675.0,0.0,0.0,0.0,1800
1722.0,0.0,0.0,0.0,1900
1770.0,0.0,0.0,0.0,2000
1819.0,0.0,0.0,0.0,2100
1869.0,0.0,0.0,0.0,2200
1920.0,0.0,0.0,0.0,2300
1972.0,0.0,0.0,0.0,2400
2025.0,0.0,0.0,0.0,2500
2079.0,0.0,0.0,0.0,2600
2134.0,0.0,0.0,0.0,2700
2190.0,0.0,0.0,0.0,2800
2247.0,0.0,0.0,0.0,2900
2305.0,0.0,0.0,0.0,3000
2364.0,0.0,0.0,0.0,3100
2423.0,0.0,0.0,0.0,3200
2484.0,0.0,0.0,0.0,3300
2546.0,0.0,0.0,0.0,3400
2609.0,0.0,0.0,0.0,3500
2673.0,0.0,0.0,0.0,3600
2738.0,0.0,0.0,0.0,3700
2804.0,0.0,0.0,0.0,3800
2871.0,0.0,0.0,0.0,3900
2939.0,0.0,0.0,0.0,4000
3008.0,0.0,0.0,0.0,4100
3078.0,0.0,0.0,0.0,4200
3148.0,0.0,0.0,0.0,4300
3220.0,0.0,0.0,0.0,4400
3293.0,0.0,0.0,0.0,4500
3367.0,0.0,0.0,0.0,4600
3442.0,0.0,0.0,0.0,4700
3518.0,0.0,0.0,0.0,4800
3595.0,0.0,0.0,0.0,4900
3673.0,0.0,0.0,0.0,5000
3751.0,0.0,0.0,0.0,5100
3831.0,0.0,0.0,0.0,5200
3912.0,0.0,0.0,0.0,5300
3994.0,0.0,0.0,0.0,5400
4077.0,0.0,0.0,0.0,5500
4161.0,0.0,0.0,0.0,5600
4245.0,0.0,0.0,0.0,5700
4331.0,0.0,0.0,0.0,5800
4418.0,0.0,0.0,0.0,5900
4506.0,0.0,0.0,0.0,6000
4595.0,0.0,0.0,0.0,6100
4685.0,0.0,0.0,0.0,6200
4775.0,0.0,0.0,0.0,6300
4867.0,0.0,0.0,0.0,6400
4960.0,0.0,0.0,0.0,6500
5054.0,0.0,0.0,0.0,6600
5149.0,0.0,0.0,0.0,6700
5244.0,0.0,0.0,0.0,6800
5341.0,0.0,0.0,0.0,6900
5439.0,0.0,0.0,0.0,7000
5384.0,0.0,0.0,0.0,7100
5329.0,0.0,0.0,0.0,7200
5275.0,0.0,0.0,0.0,7300
5222.0,0.0,0.0,0.0,7400
5169.0,0.0,0.0,0.0,7500
5116.0,0.0,0.0,0.0,7600
5064.0,0.0,0.0,0.0,7700
5012.0,0.0,0.0,0.0,7800
4960.0,0.0,0.0,0.0,7900
4909.0,0.0,0.0,0.0,8000
4859.0,0.0,0.0,0.0,8100
4809.0,0.0,0.0,0.0,8200
4759.0,0.0,0.0,0.0,8300
4710.0,0.0,0.0,0.0,8400
4662.0,0.0,0.0,0.0,8500
4613.0,0.0,0.0,0.0,8600
4566.0,0.0,0.0,0.0,8700
4518.0,0.0,0.0,0.0,8800
4472.0,0.0,0.0,0.0,8900
4425.0,0.0,0.0,0.0,9000
4379.0,0.0,0.0,0.0,9100
4334.0,0.0,0.0,0.0,9200
4289.0,0.0,0.0,0.0,9300
4244.0,0.0,0.0,0.0,9400
4200.0,0.0,0.0,0.0,9500
4156.0,0.0,0.0,0.0,9600
4113.0,0.0,0.0,0.0,9700
4070.0,0.0,0.0,0.0,9800
4028.0,0.0,0.0,0.0,9900
3986.0,0.0,0.0,0.0,10000
3945.0,0.0,0.0,0.0,10100
3904.0,0.0,0.0,0.0,10200
3863.0,0.0,0.0,0.0,10300
3823.0,0.0,0.0,0.0,10400
3784.0,0.0,0.0,0.0,10500
3745.0,0.0,0.0,0.0,10600
3706.0,0.0,0.0,0.0,10700
3668.0,0.0,0.0,0.0,10800
3630.0,0.0,0.0,0.0,10900
3593.0,0.0,0.0,0.0,11000
3556.0,0.0,0.0,0.0,11100
3519.0,0.0,0.0,0.0,11200
3483.0,0.0,0.0,0.0,11300
3448.0,0.0,0.0,0.0,11400
3413.0,0.0,0.0,0.0,11500
3378.0,0.0,0.0,0.0,11600
3344.0,0.0,0.0,0.0,11700
3310.0,0.0,0.0,0.0,11800
3277.0,0.0,0.0,0.0,11900
3244.0,0.0,0.0,0.0,12000
3212.0,0.0,0.0,0.0,12100
3180.0,0.0,0.0,0.0,12200
3149.0,0.0,0.0,0.0,12300
3118.0,0.0,0.0,0.0,12400
3087.0,0.0,0.0,0.0,12500
3057.0,0.0,0.0,0.0,12600
3028.0,0.0,0.0,0.0,12700
2999.0,0.0,0.0,0.0,12800
2970.0,0.0,0.0,0.0,12900
2942.0,0.0,0.0,0.0,13000
2914.0,0.0,0.0,0.0,13100
2886.0,0.0,0.0,0.0,13200
2860.0,0.0,0.0,0.0,13300
2833.0,0.0,0.0,0.0,13400
2807.0,0.0,0.0,0.0,13500
2782.0,0.0,0.0,0.0,13600
2757.0,0.0,0.0,0.0,13700
2732.0,0.0,0.0,0.0,13800
2708.0,0.0,0.0,0.0,13900
2684.0,0.0,0.0,0.0,14000
2661.0,0.0,0.0,0.0,14100
2638.0,0.0,0.0,0.0,14200
2616.0,0.0,0.0,0.0,14300
2594.0,0.0,0.0,0.0,14400
2572.0,0.0,0.0,0.0,14500
2551.0,0.0,0.0,0.0,14600
2531.0,0.0,0.0,0.0,14700
2511.0,0.0,0.0,0.0,14800
2491.0,0.0,0.0,0.0,14900
2472.0,0.0,0.0,0.0,15000
2453.0,0.0,0.0,0.0,15100
2435.0,0.0,0.0,0.0,15200
2417.0,0.0,0.0,0.0,15300
2400.0,0.0,0.0,0.0,15400
2383.0,0.0,0.0,0.0,15500
2366.0,0.0,0.0,0.0,15600
2350.0,0.0,0.0,0.0,15700
2335.0,0.0,0.0,0.0,15800
2320.0,0.0,0.0,0.0,15900
2305.0,0.0,0.0,0.0,16000
2291.0,0.0,0.0,0.0,16100
2277.0,0.0,0.0,0.0,16200
2264.0,0.0,0.0,0.0,16300
2251.0,0.0,0.0,0.0,16400
2238.0,0.0,0.0,0.0,16500
2226.0,0.0,0.0,0.0,16600
2215.0,0.0,0.0,0.0,16700
2204.0,0.0,0.0,0.0,16800
2223.0,0.0,0.0,0.0,16900
2243.0,0.0,0.0,0.0,17000
2263.0,0.0,0.0,0.0,17100
2283.0,0.0,0.0,0.0,17200
2304.0,0.0,0.0,0.0,17300
2326.0,0.0,0.0,0.0,17400
2348.0,0.0,0.0,0.0,17500
2370.0,0.0,0.0,0.0,17600
2393.0,0.0,0.0,0.0,17700
2416.0,0.0,0.0,0.0,17800
2440.0,0.0,0.0,0.0,17900
2464.0,0.0,0.0,0.0,18000
2489.0,0.0,0.0,0.0,18100
2514.0,0.0,0.0,0.0,18200
2539.0,0.0,0.0,0.0,18300
2565.0,0.0,0.0,0.0,18400
2592.0,0.0,0.0,0.0,18500
2619.0,0.0,0.0,0.0,18600
2646.0,0.0,0.0,0.0,18700
2674.0,0.0,0.0,0.0,18800
2702.0,0.0,0.0,0.0,18900
2731.0,0.0,0.0,0.0,19000
2760.0,0.0,0.0,0.0,19100
2790.0,0.0,0.0,0.0,19200
2820.0,0.0,0.0,0.0,19300
2851.0,0.0,0.0,0.0,19400
2882.0,0.0,0.0,0.0,19500
2913.0,0.0,0.0,0.0,19600
2945.0,0.0,0.0,0.0,19700
2978.0,0.0,0.0,0.0,19800
3010.0,0.0,0.0,0.0,19900
3044.0,0.0,0.0,0.0,20000
3078.0,0.0,0.0,0.0,20100
3112.0,0.0,0.0,0.0,20200
3147.0,0.0,0.0,0.0,20300
3182.0,0.0,0.0,0.0,20400
3218.0,0.0,0.0,0.0,20500
3254.0,0.0,0.0,0.0,20600
3290.0,0.0,0.0,0.0,20700
3327.0,0.0,0.0,0.0,20800
3365.0,0.0,0.0,0.0,20900
3403.0,0.0,0.0,0.0,21000
3441.0,0.0,0.0,0.0,21100
3480.0,0.0,0.0,0.0,21200
3519.0,0.0,0.0,0.0,21300
3559.0,0.0,0.0,0.0,21400
3599.0,0.0,0.0,0.0,21500
3640.0,0.0,0.0,0.0,21600
3681.0,0.0,0.0,0.0,21700
3723.0,0.0,0.0,0.0,21800
3765.0,0.0,0.0,0.0,21900
3807.0,0.0,0.0,0.0,22000
3850.0,0.0,0.0,0.0,22100
3894.0,0.0,0.0,0.0,22200
3938.0,0.0,0.0,0.0,22300
3982.0,0.0,0.0,0.0,22400
4027.0,0.0,0.0,0.0,22500
4072.0,0.0,0.0,0.0,22600
4118.0,0.0,0.0,0.0,22700
4164.0,0.0,0.0,0.0,22800
4211.0,0.0,0.0,0.0,22900
4258.0,0.0,0.0,0.0,23000
4305.0,0.0,0.0,0.0,23100
4353.0,0.0,0.0,0.0,23200
4402.0,0.0,0.0,0.0,23300
4451.0,0.0,0.0,0.0,23400
4500.0,0.0,0.0,0.0,23500
4550.0,0.0,0.0,0.0,23600
4600.0,0.0,0.0,0.0,23700
4651.0,0.0,0.0,0.0,23800
4702.0,0.0,0.0,0.0,23900
4754.0,0.0,0.0,0.0,24000
4806.0,0.0,0.0,0.0,24100
4859.0,0.0,0.0,0.0,24200
4912.0,0.0,0.0,0.0,24300
4869.0,0.0,0.0,0.0,24400
4826.0,0.0,0.0,0.0,24500
4784.0,0.0,0.0,0.0,24600
4742.0,0.0,0.0,0.0,24700
4700.0,0.0,0.0,0.0,24800
4659.0,0.0,0.0,0.0,24900
4618.0,0.0,0.0,0.0,25000
